id,bun_size,nearby_pigeons_count,time_of_day,feeding_spot_popularity,distance_to_pigeons_m,is_raining,crumbs_on_ground,crowd_density,human_distance_m,noise_level,will_eat_bun
939,1.8463874553668613,7,10,2.4978956603526465,7.850025603471703,0,0.0,7,1.2566129809623974,4,0
574,1.5759373571349773,9,14,4.513103834842765,6.53524712160781,0,0.0,5,1.793482021723136,1,0
2170,1.1596721510469228,5,12,6.488746369679975,0.5,0,7.726480943834996,5,2.1709929994776047,4,1
591,1.5996144489227768,7,19,6.073667900732514,2.669876559276754,0,1.7407442974463534,9,2.9601601089246348,10,1
2222,1.53439739229905,14,13,3.936150382888083,3.8983067657814368,0,8.372271212744625,5,1.456951810252427,2,1
2352,1.4851002989791493,7,17,3.986393032263006,8.074255793919626,0,1.33996109876846,5,2.409911425097886,7,0
1948,1.1515135711896742,6,8,3.6176313673856164,6.800731833762661,0,0.0,6,1.2378873099230596,3,0
277,1.055035411206633,3,10,0.0,3.072399117297131,1,4.136210574179913,5,1.0828160566091622,7,0
1730,1.4636516281496148,7,20,2.4040958596398165,6.324926009363992,1,5.191571631245978,2,2.213713107418874,1,0
2318,2.3937544984790726,6,15,5.004360142688488,5.1612452388939705,0,6.885904528422429,9,2.4928415085640765,2,1
1221,2.0162255049284696,4,15,7.645396753312151,5.392823781645538,0,6.4021686124363715,4,1.7856642422054951,6,1
254,1.4018888616231562,9,20,4.875679126817609,6.158019278472226,0,0.0,2,1.0515354975226285,6,1
844,1.5524231304184577,5,15,3.964230147360123,1.0634724802623055,0,2.1183101469292898,3,0.9034083433354385,5,1
1633,1.4931848442650149,2,17,3.3231251489322964,3.8573678657481305,0,1.7449677987688184,6,0.2,7,0
32,1.295102908371385,6,9,4.638139974243769,4.4893638509747,0,0.0,8,4.097404078176361,3,0
1304,1.3995589647852351,4,8,4.927824571334533,5.965832412923524,0,1.912932024542806,9,3.681560220840723,0,0
468,1.9423973479629193,6,14,8.355447337291215,8.062800329557007,0,2.5627661326797924,3,1.6460502567078037,5,1
2414,1.94398785724228,7,16,2.1558447097432945,6.393633418192248,1,0.0,2,2.1515783076547894,9,0
1314,1.7261841676676373,9,15,4.162904762685448,6.297484699645485,0,2.2973026850651275,1,2.5018451752151067,10,0
848,1.2170941880194146,5,17,8.183806985762107,5.078609105885748,0,4.262661211415448,4,2.02666455455628,8,1
1955,1.0901884348347974,3,11,7.905929873022459,8.938392073385636,0,1.809252562224889,10,2.3629297389568626,4,0
2331,0.8789970106799783,9,14,4.421576859189301,0.5,0,4.6983053823192,8,2.2432737056806906,4,1
285,1.3113900770200204,3,9,8.09970442110972,4.188939983639276,0,3.185039947644966,9,1.307629180139545,0,1
2125,1.5772726319252794,9,8,6.856038501651145,4.777103362558431,0,7.932227625102352,6,3.0728864703125014,1,1
724,1.130845423241893,5,15,6.2294413158350075,4.510164087735517,0,6.816270857747385,6,2.0522381830170744,6,1
2404,1.1536240464670855,7,17,4.1707961862706044,8.212480595406666,0,2.173429088122607,4,1.2804579984491067,1,0
209,1.3663506237196752,4,19,4.503922845190571,3.773292004320386,0,2.9004346736743662,1,1.7182685159865145,3,1
1638,1.5033127639831707,9,14,6.345234678168208,1.9816993172663162,0,3.5119698052606902,5,0.7488304819409073,1,1
1744,1.7684912046454795,11,10,8.902852138032841,4.444264485098904,0,3.469196768376176,0,3.1252343711635087,5,1
603,1.248964985425232,8,14,1.6904334886939143,6.105288835231123,0,4.418517291455791,9,2.7531382351203657,7,0
208,1.1487390532284998,4,9,0.0,4.604516436970923,0,3.671010704606496,2,2.073793812480741,2,0
1112,1.039100463489293,4,17,5.5687106709298595,2.841119828836601,0,5.425741514273571,4,2.4610690275555553,3,1
914,1.8949620580185602,6,19,5.206023094928461,1.788329635695764,0,0.22333985112846833,6,2.2886801448094545,1,1
1914,1.976122281404047,9,14,7.04835235931078,3.6703112368404707,1,3.088738825210542,3,1.8358647220854047,0,1
369,1.837754076194128,5,11,3.7078551857327575,5.144484840374549,0,1.2115225234209681,6,2.519883474992012,2,0
1999,2.3856610463167645,4,12,8.389478519887986,2.9995702824874746,0,0.3191658289269652,1,1.1924911525707709,5,1
633,0.7252647837519258,4,12,4.963911304132208,2.752794980741281,1,6.579619804497214,9,0.7459571356720716,6,0
2121,1.5176868011600733,2,14,3.2001928765265855,3.916164035650457,0,1.5302879117126464,0,0.2,3,1
2235,1.0824223714125432,4,14,3.9968673965379375,3.9926219487032157,0,3.493183791018012,5,2.7908139842403514,0,1
1745,1.1901392574951748,7,9,4.625452977925992,3.9460883271295852,1,3.656597691808992,8,3.386110434739763,4,0
1427,1.8684602985579168,6,14,3.935215668143753,1.156475861905769,0,6.509237606960625,4,0.2,7,1
2309,1.6045681650919874,9,17,2.2137995219040674,3.868393357855631,0,6.714569810876979,2,1.6762356052053569,0,1
2018,1.7327401757228316,5,19,6.767632749955209,3.4221882382946838,0,2.5371634949892896,2,0.4957309197438211,7,1
490,1.934114801778364,6,9,5.1238945403913885,5.28145822040584,0,6.662508399557458,9,0.5953996927787759,5,1
2226,1.5603686107225985,9,17,2.3109752900664464,3.356928430692145,0,7.416803397365416,9,2.140942916581177,4,1
665,0.817739113593793,8,16,10.0,4.680880887003091,1,2.2600873665966277,6,1.8059649841110723,3,1
1136,1.5246818536201472,7,9,6.269439907460179,3.4728196996835132,0,3.119707804253154,10,3.3330290237912124,0,1
2096,1.8483291081466555,5,12,3.381471562811712,3.2806766426653855,0,0.0,1,3.3193225723965956,3,0
759,1.6770182496816213,5,16,3.50133141075145,3.325140491787651,0,3.202958458340782,10,1.3357306724044236,4,1
2225,1.593719344150759,3,17,3.210997924879121,6.25896462589584,0,4.393321282558322,4,0.952774051821526,1,0
1212,1.4256173291255805,7,13,8.94168065719938,3.7058530009827915,0,4.286467929750766,6,2.571411716684247,1,1
1681,1.0898359488888383,5,13,4.2713386832524325,4.158430095608279,0,0.0,7,0.41634227896271514,9,0
1033,1.6940644450182951,4,13,2.753272777625605,4.703861541637314,0,0.4229190217351979,2,2.4349055295820197,0,0
1757,2.407057681559702,2,8,8.853812621523682,6.235148393866312,0,1.226009706636232,3,1.4263258748034924,0,0
45,1.5874754386916052,3,11,6.0169294689798924,3.0257728783696436,0,3.860596503581593,7,2.1746458242803746,1,1
595,1.3305573574156646,7,9,9.053701620319988,1.7324579491605432,0,0.0,2,2.285678375326975,5,1
232,1.6262420014361363,10,8,4.672650404933157,7.454836573256202,0,4.692612916844298,8,2.2655572805097726,10,0
500,2.0455448919255637,4,18,2.6550519214579347,6.49804539374699,0,3.153994300743209,6,1.5023281481495954,2,0
333,1.0945130534238405,9,14,4.9723321669950495,2.0086195463163863,0,5.362143336419442,0,1.2330302806598343,3,1
2481,1.14750462102558,6,11,5.30156587597965,4.391636775762922,0,5.890896048741082,1,0.2,4,1
1699,1.5814532714839205,5,16,9.202281533213807,4.636582405306229,0,6.297005417077802,10,3.371264773044815,5,1
2050,1.8067469173316244,6,19,5.629155790238425,5.989911195133328,1,3.324063697747969,10,2.5840501843758457,0,0
1688,1.443441799142479,7,20,6.9462870123418785,2.5448526363572115,0,3.3634382420809756,5,1.8912940315422353,0,1
339,1.743504588889776,6,19,4.804070077671062,4.150799086292125,0,1.4720519830727188,9,1.0960159756324421,0,1
799,1.5155652827605839,6,12,3.701273269213924,4.303081591530533,0,0.04447492661561858,9,1.3835084993922842,0,0
1184,1.4957445293527227,3,20,4.454833593532134,1.8996557606385793,0,2.3753949987795475,9,0.8008918747602896,4,1
544,1.398648972420794,7,9,7.402224213266205,4.40170059455186,0,3.7212180001148174,6,1.2158758563563525,8,1
41,1.717261707322078,6,10,5.6293359715527505,4.815456739236078,0,1.0625467067738008,10,2.0067610613883566,9,0
1596,1.6283398585298428,5,13,6.14593387416515,5.100690202809776,0,1.5923536454511389,3,1.582965021773571,8,0
1167,2.2206967790988585,3,13,2.2510304947468622,1.7988693339396966,0,1.6893601848566244,8,2.9393677687987463,6,0
1383,1.4341395889824196,6,10,7.420186312790303,6.4715657859882825,0,1.7198719420659347,1,3.4979563635785746,4,0
518,1.8591261633642193,5,14,3.5592479379786295,4.757278647676071,1,3.9682759541885564,10,2.364064189463069,3,0
1051,1.4183725662244604,7,18,6.03814623977838,1.6306307126753516,0,7.541181556832784,9,1.0280621698571504,6,1
113,0.9215768582446181,6,9,0.8231505009232913,3.215547974159434,0,4.7169600485241405,5,2.2784250703503712,6,0
532,1.3205743167886583,6,18,7.9171845870635105,1.5409852052808044,0,0.05865170715721435,0,0.2,10,1
62,1.5651012260420023,8,13,4.241184538600289,6.656313241791594,0,5.8339969445866515,1,2.90284599078193,7,1
1678,1.2095939609196091,3,18,0.0,0.5,0,1.698166774520862,3,3.06291938139334,10,0
1312,1.2299544191426155,10,14,4.537836888304232,2.9462936080256457,0,3.9387923104599385,8,1.6031848539538176,1,1
1542,1.5947821554876984,5,8,2.389150150187058,3.9372905986469964,0,5.100819959170597,5,2.424452688282599,5,1
143,1.6070845849375344,2,18,2.469515076745009,2.086326574240707,0,5.466736916510644,0,2.6832381559814404,6,1
1411,2.391892736563819,6,8,6.56635495391009,8.844895802166992,0,0.6832933757906168,7,0.6332968624613837,3,0
1250,1.886919694337109,13,18,3.783826048331155,3.4359419044201105,0,4.472368566935829,4,0.2670372116377706,10,1
395,1.5552965728234727,8,15,2.772671544064446,1.5792025444344229,0,2.699524344410373,0,2.294486880806602,10,1
440,1.4243022636254379,8,13,4.259465190384808,7.2853205868724675,0,2.112633873613408,9,1.8607847865118619,2,0
1657,0.7960737169218137,5,10,3.34412818013253,6.676392265877306,0,4.183723847691422,9,2.9068481504147976,1,0
2070,1.3631388437071812,8,16,0.9213802365642039,3.7948281075828407,0,1.2081891981428732,10,1.734469289220066,9,0
1044,1.195070616788939,4,9,3.2264127904960174,3.4672058496149827,0,3.5402338893433893,3,1.8284743993282364,10,0
303,1.3685899107508424,8,19,2.243102041414416,2.036180308098394,1,0.0,2,1.4757241203622107,1,1
2035,1.7947346123680206,2,12,4.91085067240498,4.732673937868122,0,1.001390920032818,0,2.4002646550603095,5,0
1989,0.9559026249631303,5,13,4.940521120669199,3.3595185153971343,0,4.91094935307513,5,1.7185182653256061,4,1
361,1.653357545741398,6,11,4.236986418043831,5.265736647114576,0,4.767007239409298,1,0.42947624080682933,8,1
2407,1.3581649810994567,9,19,3.89852972894601,2.0758457398568004,0,3.8659670565031035,4,1.659221047275141,3,1
2326,0.6122102965507789,8,20,3.1991819535453923,3.0947621206921117,0,2.0084681205067088,8,2.4073314640866035,6,0
1192,1.397338353440099,9,14,4.4797389403990096,0.5,1,4.638937811748264,9,3.441844030265684,8,1
487,1.6721205435830213,9,10,5.639772622128632,7.172007661919734,0,2.8637297408050753,9,2.909682383694973,0,0
2136,1.5995735641586633,4,13,3.890863924259551,0.5,0,0.27684041257994796,0,3.7173953182963313,1,1
1991,1.7181293047868242,8,15,3.3101589636290125,2.1930349255523187,0,5.342526452305102,7,3.518912983235384,3,1
1591,0.9360121187664496,4,20,5.546878331048162,4.123220692378952,0,3.73219928217938,1,2.4711661029025844,6,1
1349,1.4563419393754662,9,14,6.529455688529428,2.3782221123828227,0,1.7471292399459097,2,0.5443448817667873,6,1
886,1.9979789514585782,5,18,7.75830650886132,3.9531540815983695,0,4.135360080098718,3,0.8634335082921734,1,1
1070,1.4212457205184361,6,8,1.7862812981633853,5.451415966637445,0,0.0,1,2.1809565897723973,1,0
2215,1.5055592837330045,9,10,8.670908131800037,7.27285042468333,0,2.131372644193159,3,0.2,3,1
1512,1.8582420973257383,3,11,6.395554746113094,5.373907335541633,0,4.371445623088504,3,0.4539642012790486,9,1
1789,1.9062060865931718,4,14,4.616250858415811,4.8276947716244765,0,4.531637454921728,4,2.978068021500273,4,1
821,2.0751107759665848,3,11,7.0112490242212875,3.3736921221834386,0,4.240540184505173,10,2.1384117333903268,2,1
1720,1.9189261144295033,4,16,9.275597999540645,7.2459468972587615,0,6.662918063719598,5,1.44673076609876,5,1
2348,2.1008117007372524,5,10,4.669534379588107,2.5248862718641116,0,3.1572918483632986,1,2.966291778692792,2,1
416,1.935686998684317,7,16,2.423791406356388,7.151840577090779,0,2.908190279078921,0,0.2,1,0
1736,0.952666280979553,3,8,10.0,4.408695374417908,0,1.1992268622595612,2,1.366943334207627,8,1
272,1.4610853606346041,4,18,3.00589969300055,3.511342289640942,0,2.3001942087165093,5,2.002954967234578,6,0
2009,1.7502702286384615,6,8,8.852391828400261,5.21105041044862,0,1.5344840689699635,9,1.8810284938762287,8,1
1421,1.4162364691841567,8,9,2.4424162218714063,3.3677502560630255,1,1.6984659241639637,3,1.5610096301354843,3,0
1090,1.2615644401375334,2,19,9.347675596734966,3.9008193842361214,0,2.8600277598336374,4,0.5353183865793607,5,1
715,1.0136436303583478,5,15,0.9716749000340066,4.932657544340833,0,4.662918839018131,7,1.0012359722888666,8,0
2464,1.2188980160715184,7,18,5.933224001922676,2.7007887347966713,0,3.9525123793748485,10,2.0916971774123296,0,1
2301,1.1439917000945587,4,10,3.7957969216335354,5.085352693120658,0,4.591979976896611,3,2.9664821539213713,3,0
608,0.8257610730460767,6,19,3.9374491530905997,1.4129902813232484,0,2.7315378689732426,1,1.9877831210221528,10,1
534,0.8736963711277942,4,20,6.209478895973919,6.183167238754944,0,4.02080354263642,7,2.119675208076098,9,0
2046,1.7641770266193748,2,10,5.60976701356194,0.5,0,4.33012617004841,5,1.5044851768835534,2,1
730,1.6791254866890841,4,10,3.5622309003064254,3.1022447594392304,0,0.0,0,1.6926210195119098,3,0
1075,1.5907144184436541,12,16,8.68079492804944,0.5,0,3.9776590924594006,10,1.4806217651493525,2,1
1882,1.3172760077045345,5,19,8.707849616034677,4.949632645726183,0,7.436656869539695,3,1.9082675811907577,8,1
568,1.7193711683319197,4,20,1.2627183338475199,8.153422651718047,0,8.638285766450139,7,0.2,4,0
1098,1.889465404537636,3,16,5.708298597528883,0.5,0,3.5059040287191143,2,1.727033499627102,3,1
2274,1.550746790518337,9,14,3.8612044376378343,3.5259522539204666,1,2.1663792538419537,3,1.5227971560441205,6,0
376,1.4179353244535824,6,13,3.934947396396187,1.3556080678251026,0,2.105991358167956,6,3.1347172445666267,7,1
1998,1.287671268748141,3,10,4.662497163113852,4.480842708256181,0,3.424648963805031,1,3.2548781099293773,2,0
1092,1.817972901166251,9,8,4.138523283349422,7.601981201377473,0,3.7297388552148374,5,2.7130148610775207,0,0
2223,1.1823825833204586,8,17,4.899599630910457,3.2867770468813875,0,3.2576697965936408,6,2.0818215160700926,4,1
1965,1.6940375473988452,5,17,1.6973017187958268,5.076995707282165,0,6.058827576608845,7,1.765021985506583,0,1
2003,1.6007417661180021,4,15,1.903069424091595,5.59388738005643,1,4.8542898021177745,7,0.7274483578739122,5,0
1964,1.2062448970434796,10,12,10.0,5.972348095781424,0,2.387708840438665,2,2.195685153626852,0,1
1930,0.8123355464495813,5,8,3.1941881730953554,3.89368702386048,0,0.0,10,2.6102029710561814,8,0
774,1.5048212722407301,5,8,7.626977047081166,0.5,0,1.7785887740307116,6,0.2,10,1
2151,1.7925969631763738,3,18,8.039423802882375,5.98378867940119,1,1.4235630123278349,6,1.0729071696341856,0,0
2299,1.3775523806160184,9,17,7.210900762811583,3.147828859537869,0,3.398331312932772,4,2.592794478935238,4,1
2156,1.6330129252390564,8,20,4.244459034682778,2.264818125473452,0,3.720997296599398,8,1.4867394775365192,0,1
1915,0.5,9,15,8.773700495786517,2.2662952801532903,0,3.487574387465453,1,3.2534504145614775,0,1
1918,1.3730853098990237,5,17,7.303234282326787,4.734107053361776,0,1.989017723688218,5,0.2401306531092684,2,1
1403,1.3033377540138062,9,10,2.2629887498812544,3.5378806402010197,0,3.1032669801228527,1,2.9875179607311577,10,0
885,1.6155666668674828,15,17,7.091740830045183,4.852247893638853,1,4.675262620982384,7,2.925688432460248,4,1
2358,1.983705827370151,7,14,4.563035670247549,2.941923004864721,0,0.5818365980478992,2,2.1979872141780294,4,1
178,1.4525446695560469,10,13,5.934041650129746,0.5,0,0.2128494734098969,7,0.943748338065657,7,1
1540,1.3956400707996601,3,18,3.8855589677757107,4.184354215053666,0,2.4827507993922198,10,3.9205320672248503,0,0
1723,2.269178477626631,8,8,1.2595914659823086,1.6150361464350445,0,2.7735712781755653,0,2.573805204895621,10,1
432,1.4475653397249093,6,14,4.237190242796829,6.3563697056343695,0,3.4160130241483606,4,1.6900297282077723,0,1
444,1.3628855396542483,8,12,6.168029458272452,3.7357975743737497,0,2.7858233300260165,4,2.200274400071986,3,1
2162,2.0204633394608122,6,13,9.03345276202415,5.133941319167446,0,5.101608330434663,1,1.4133596976818126,1,1
1718,1.7425164624434832,4,14,3.159865654681596,7.438218140045857,0,5.308093418342375,7,3.8698884728463603,4,0
1293,0.6483208443199929,8,8,5.035871853665062,5.444403417932915,0,3.0784243887607285,7,1.3394814918183848,2,0
2217,1.460770572586997,7,16,7.011963260693948,3.283981388217955,0,6.514694950420598,8,2.8262384372443394,9,1
2482,1.5869761661213044,5,16,5.885175369359459,0.5769212496335534,0,0.5248440709640261,4,1.0886280144639748,1,1
1589,1.3177888619986278,5,14,2.8713513689847154,5.5092872343452175,0,4.74406359692091,8,1.568260835370803,9,0
1048,1.1177499330394407,5,20,10.0,2.4782705099036466,1,5.077178454089234,5,1.8631263078580218,4,1
1135,2.015377699727301,3,17,6.257475795741037,1.4185069261687633,0,4.774743220966288,7,2.3710469852597793,4,1
1959,1.2655793440097765,6,18,4.524720957018536,4.424227402262448,0,4.762909522367745,1,2.1004684605965487,8,1
2023,1.4720804856951448,4,11,5.418207598740667,4.149854157132452,0,2.457321588114531,0,0.5782722645066225,0,1
2243,1.8770374483599168,3,16,8.936548169227274,3.8432539437484747,0,3.8717991282076993,8,1.912776950617112,5,1
1467,0.9558966534842691,6,19,4.519794339763724,1.9111670233831353,0,1.2865356603404188,9,1.705423977718234,10,1
884,1.062670456845047,8,9,7.309197356247233,3.853042676819199,0,4.922711898334589,1,0.5429693973884608,3,1
282,1.8709753926232724,7,17,5.69228974270877,5.002170865244931,0,3.4595376486985874,7,3.6015454843855395,8,1
2287,2.4109721794224392,5,16,3.792314820799391,4.023822032497263,1,4.693522080893432,7,2.313612256135461,9,0
185,2.1143023967983967,7,17,5.66670243847414,4.28233803766528,0,5.8415830548271455,1,2.715317490179348,9,1
1724,1.950941904656969,4,20,0.747284581771023,2.621309495565317,1,2.301203762233504,0,0.5322278745754725,9,1
1049,1.675004899447948,6,19,2.293753556853395,5.136888611189226,0,4.793826453312004,5,1.6669522072997482,4,1
504,0.5,2,16,4.811498756847949,3.469279783371491,0,2.5718391185930742,2,2.740896495247111,7,0
1284,1.5241873792469471,1,8,1.9880340934567515,7.64975803561423,0,3.1572693717867413,3,3.090911300652561,6,0
1428,1.7618638113791145,5,16,7.989703694047453,1.1315555850847936,0,2.802368920212955,1,1.2920506908351457,8,1
867,1.3372225004909764,5,19,0.3772908335721432,3.4336733422269883,0,2.9577384439774703,3,1.957632069855601,10,0
1482,1.5458337748095512,5,15,9.853973053654837,3.28493978289093,0,0.7382462357111965,6,3.150296107095691,5,1
1615,1.7128517495525752,2,18,5.771487919024626,2.782486152709348,0,4.6550482974294916,2,2.8724041865782795,2,1
2344,1.8246942839986007,4,15,6.757926766175268,3.91358034620797,0,4.349155872159836,1,0.7041798698389605,6,1
1470,1.543794143778835,3,8,2.255141136335945,0.872589762913702,0,2.1497321678355243,10,1.7925006178231633,2,0
73,1.6988642976215056,4,17,5.909654195197064,4.365829460257411,0,1.8190696366978847,1,1.7735169139769742,2,1
1043,1.540770354949063,5,19,5.561010022263757,4.809090386172313,0,3.965828205376088,7,2.7549863642896315,1,1
259,0.9500416766520072,3,17,5.669734751448816,5.743950999438015,1,3.8526935399429814,5,1.6951758485464257,4,0
1682,1.2848754614571443,6,8,0.0,1.1659821737940281,0,4.168961640939804,8,2.023954503202435,9,0
1612,1.4829685515822224,6,14,5.118068087542117,2.7144328607185515,0,0.6885680375990701,2,2.484930553618476,2,1
2337,1.833810218947623,3,10,5.219020777829035,1.9640225524646375,0,3.484614131189473,9,1.1311195466261297,4,1
371,2.0315842361747958,9,17,9.093319061301564,2.6449769086164663,0,5.347419062282837,1,0.5101204393289882,2,1
655,1.6277601055164914,10,18,1.7094276134456274,2.4470511837032722,0,4.111728418198126,7,2.6290102476309842,10,1
1889,1.7171432897910384,6,20,4.606597138781207,7.194055719701965,1,1.0939491024759127,4,1.594104159734503,4,0
1302,1.7457081753428256,4,16,5.699450091618665,3.5586878535174344,0,6.50553363671787,10,2.393670093852347,4,1
1104,1.0610649301811825,6,15,3.6174908461210507,4.140271036732255,1,0.7373700819543574,1,1.8788518587053373,9,0
1710,1.2676159245874068,9,12,3.7356248247291353,4.068355431449149,0,3.0070008487205553,4,1.0700976368049082,9,1
34,1.7463917690301982,8,19,6.8835853064007875,3.6500639265716437,0,7.220473702278247,7,0.2,7,1
770,2.1915981363542816,7,19,5.526160657435374,6.162900939257064,0,2.440583355717125,2,2.303982950552107,0,1
550,1.6540151750624403,6,12,4.5041019733048895,5.991717448744722,0,0.0,3,2.3807014874844445,2,0
1205,1.2303150153101963,7,14,3.673206371607088,3.5357486190092855,0,5.331576178620667,1,2.1546278441086613,2,1
2284,1.6834236544848675,6,13,4.743624454083275,4.1359399423272505,0,4.987800135589611,5,1.4111393955162341,8,1
139,2.665544986402932,7,18,0.6534508204066034,2.829623102145977,0,5.593676464890011,8,0.8239349110839957,4,1
662,1.139030762082995,5,10,3.750626400504284,5.1095930434506265,0,2.8643051274326705,5,0.9151217668912304,1,1
1196,1.008800047671001,6,15,7.030977064688955,2.6014958036719067,0,2.3332831195330264,2,0.8479008391307197,1,1
2037,1.8986219537993616,10,13,1.3783256641661956,4.601429083635456,0,4.547081185717252,2,0.2,9,1
1504,1.4153064789822423,4,8,4.15861885162602,6.859574904940836,1,2.5721062391955343,5,0.7468889394056815,10,0
888,0.5,6,9,2.854150025666187,0.9014856473115129,0,0.33793501299140116,5,2.777407068442516,3,0
2291,1.9565923072412872,2,11,3.312521725029775,0.5,1,4.5959572377611,2,3.2545526461520247,0,1
1159,0.9329263319361721,7,9,8.813253105532906,4.00861528468632,0,6.566531720171974,3,2.3174559348719894,1,1
1567,1.56482382362515,5,10,6.984089257317884,3.850474873173383,0,3.7713374528212054,2,1.2570127137910077,9,1
1394,0.7515127535756051,4,8,3.2131306242269715,5.254987793343689,0,2.856769760267515,3,2.770233173823735,4,0
1942,1.0088337797232627,7,14,0.6570107875167581,3.925678430132234,0,5.0950839326058,4,0.6973443808628295,0,1
969,1.5138447496741023,4,19,4.743357934972925,5.872800834029294,0,4.4641636949536165,4,2.6907430198711753,2,1
2078,0.6375967975762483,6,17,6.645145201891863,3.0457581959638373,0,6.168680428779004,10,1.9603473023515756,4,1
144,1.1748235618758696,5,16,2.2862465438966177,6.8941173920622045,1,5.17675764918093,1,2.6804013501198702,7,0
320,1.8129401369670646,5,16,1.9786898073002508,0.9185310074718362,0,4.170655963418598,1,2.9249707194042878,9,1
2360,2.1279993939995787,9,12,6.216820781783366,0.8080856807875656,1,5.109974295958829,2,1.6021147794466108,4,1
60,0.8268520913536781,5,18,5.102053517674465,4.717912881302942,0,4.351370771688858,3,2.5045071285069143,3,1
407,1.8318076168096291,9,18,5.540998581231172,4.040074581732624,0,0.0,9,3.1595746815122325,5,0
2072,0.7089003750531487,8,9,3.7013396578411646,4.622746258243322,0,5.813008949130418,4,3.238895871776287,4,0
1256,1.8097978815461486,7,19,1.4519524680369962,3.602336794042256,0,2.1992184727860957,6,1.9677287733850564,10,0
466,1.3827233653404953,7,10,0.6788627872412238,6.819812434550055,0,5.843726581665992,6,1.7695626472352102,9,0
869,1.4813650918642642,3,12,4.230145009372949,4.249394555302693,1,5.036947240078099,1,3.209442359936429,8,0
1679,1.3877598212647744,3,19,5.761056163128627,2.428645943464994,0,5.111928853928111,9,1.3657815664384336,10,1
417,2.0310744529070766,13,16,4.18419816750658,7.661908577513131,0,0.9933728303293061,0,4.127244323002701,9,0
670,1.813937614643254,6,17,1.6245794535905573,6.128418977716017,0,3.329232589791044,6,1.6562431812460856,10,0
2241,1.177602556467281,8,10,5.212439274666726,3.776086331536706,0,3.5309741906326657,9,1.2079293432402576,5,1
184,1.6715025753846455,14,10,8.399006446311784,1.0289216809554524,0,4.490756712582854,6,2.3398725688311317,9,1
1378,1.6164925667389518,9,14,5.586774033280074,1.3963544955578047,0,0.4374245520938822,4,1.6019545639916077,5,1
579,1.6453817351356292,5,14,4.26854087741354,6.096059155234505,0,3.0877120726018905,10,0.9649953115509642,10,0
2017,1.2358799535912044,3,12,5.593863482558387,3.680774664958655,0,1.8096192825438195,5,1.6049079413409384,4,0
414,1.3860463734469701,7,20,6.053022789475186,4.7147299443113475,1,4.1003486427683224,4,3.3264632501254123,7,1
772,1.6020853667423498,5,8,5.193154855433756,3.6450450258128253,0,0.44315517683666483,7,2.5453453919583247,2,1
917,1.711765362850289,6,11,6.74209291363061,5.888831737080546,0,1.5721808376073183,9,3.58579845411072,9,0
712,1.0859687543837437,7,16,4.451573204818975,5.40829628327957,1,1.3509107211242488,8,2.479884548081933,5,0
797,1.9236894955585284,8,8,8.791998340100434,3.8781538905841297,0,5.786649721999458,8,1.9408329862663045,4,1
1329,1.7968115611917963,7,9,2.900852022514126,1.7495529792403302,0,3.818654545212392,8,2.9075000949206515,5,1
312,2.1975738104671168,4,10,4.9252403745975775,3.1589833131262184,1,3.0717547490708634,8,2.5390596432130326,7,0
502,1.2122079066860838,8,18,6.126997305246829,7.932254942751181,0,5.403695204157548,7,1.6871245247581053,8,0
1639,1.4184872555501808,5,19,3.711518413565015,4.6106565746973835,0,3.235656270556569,4,3.3856036200707256,3,0
666,0.8537366642717288,5,10,4.858924968620758,2.247881071778843,1,3.6704564643923243,5,0.2270708445425793,6,0
2086,1.4618856851944262,7,14,5.384230575805692,5.011770129070719,0,0.9124855453375633,1,3.8673451679311093,7,1
211,0.9694429129041744,5,10,4.39739592601625,5.413065025795655,0,2.680163048230769,6,2.2593530344559696,10,0
1007,1.3500634148409563,6,16,7.646411125729051,4.895430060190137,0,3.21538130077114,10,4.371046528568509,10,1
1645,1.5213831650469896,1,19,3.3416658314081795,0.5,0,3.9784105720453113,3,1.5359666344725595,4,1
559,1.1444810747076326,6,19,4.888673231181657,3.3684210276899886,0,2.6390204226546947,0,1.383570486270685,7,1
191,1.4281923146869597,4,16,3.5760817929943345,1.935935509676845,0,6.40652857810773,2,2.031292303612765,0,1
2465,1.19036564600718,3,15,2.6925291265542333,4.251672110441666,0,2.409487874421944,1,2.500049564338467,10,0
149,1.562819426978138,2,12,7.9372836809979885,8.785353446036483,0,0.0,3,0.39776359216179613,9,0
1684,1.2441986436450096,6,20,0.4636517721588529,3.9421165353704706,0,0.0,1,2.0877487083995923,4,0
182,1.335629107666505,6,12,5.265527411255633,5.991269612235665,0,4.12875734188254,10,0.5510117164615946,10,0
352,1.2716225353912822,4,10,7.432877452851672,6.73693878753026,1,3.761923714357678,3,2.6895866565298268,4,0
1122,1.200074664686193,8,17,0.05631517260401342,2.2331496878247283,1,2.7923854644482335,6,1.375608098008028,6,0
659,1.3704833182853597,3,19,1.1474502589933904,2.6035570805348547,0,1.2311734081557648,2,2.6792928806699194,2,0
1110,2.094959315874345,4,19,5.519520495839357,5.290225375322243,0,4.459191500885856,4,2.397852473006747,3,1
101,2.0196913191144263,7,11,2.942650732185052,6.822633971753424,1,4.214782853596644,6,2.593236700614874,0,0
1019,1.7478807861929915,6,13,4.964013072749106,5.313637053440275,0,6.807813059069783,10,1.4431123990369938,3,1
1686,1.2846735188553682,8,17,1.9398350471201975,4.799049512090269,0,2.8693385938050775,5,1.9229583367785885,8,0
