id,cat_fullness,vacuum_noise_db,cat_mood,vacuum_distance_m,cat_was_sleeping,other_cat_present,people_in_room,turbo_mode,cat_run
1591,0.0,48.08036356299349,7.675276737180253,5.318844719667972,1,0,3,0,0
212,4.827900141058361,65.36757791113301,4.958324553309834,4.056222212459677,1,0,0,1,0
609,0.0,71.45641327913901,4.417763386847689,2.9416349478206736,1,0,1,0,1
2155,10.0,72.21151141639876,4.856886987147272,1.6865569012548902,1,0,1,0,0
1982,2.17152284515248,65.37256640586266,5.682943760867614,0.43269093722516505,0,0,0,0,1
1093,8.442741394094904,67.16436731631678,2.0212559102009413,1.2225521875736791,1,1,2,0,0
2015,4.713143249850223,66.91157340595569,6.184492034618568,2.3711390149900935,1,1,1,0,0
811,2.282612190317063,58.06527070306813,8.25426270330589,2.5426982055098892,1,0,0,0,0
2261,7.468925679033648,55.5826490341281,4.598209711831923,4.355065647721207,0,1,0,0,0
366,5.399472739049153,56.076941254249235,5.715323619011797,3.04500980779641,0,1,1,0,0
1167,0.0,86.62090337296576,3.434248624760606,1.4636064984617048,0,0,2,0,1
1245,1.9933887062679219,65.81583951261307,2.3642680087024783,2.959566245347189,1,0,0,0,1
2111,6.040355409761534,70.95611641208878,5.628819828982585,2.64755100975323,0,0,2,1,1
2707,5.991428238929787,40.0,10.0,3.646078884704977,0,1,2,0,0
672,5.827946622244994,56.43350211156219,8.782375574230656,3.850756060529541,1,0,0,0,0
438,6.602942384815943,57.148600679749336,5.348884290573661,2.5738514919588256,0,1,1,0,0
2877,3.0727537583248283,58.55367447183898,5.030914074558968,2.0294285408869097,1,0,1,1,1
1480,4.7069321573819245,70.39974009615858,5.669224842663916,3.3235480708289282,0,0,2,0,1
2359,8.62674785681471,83.85602979298841,4.447946132842275,2.799255213367449,0,0,3,0,1
393,10.0,70.51262926059934,6.891355945738625,1.4293624188503182,1,0,1,0,0
2237,6.416120249265254,63.91769103947134,4.582252567493024,3.5037685093287356,1,0,1,0,0
854,5.477172494162276,68.34291097414167,8.507274672370194,3.137289658858292,0,0,0,0,0
2591,3.6253703773415342,90.903908128458,8.707104993534257,3.255508156210182,1,0,0,0,1
1767,0.8642070296161215,75.10552350965159,3.601997749559813,4.589630416227353,0,0,0,0,1
2554,3.3647244669026586,69.66845108520516,8.494172783995063,2.7406003307401066,1,0,2,0,0
1867,4.9778261064598555,73.14228741680034,4.611082008933698,2.501105008842731,0,0,2,0,1
2113,2.886040071096992,67.3829434481782,6.543304068702621,4.1930331206896145,0,0,2,1,1
748,6.248454671822589,60.53939964097166,6.059461648584639,1.9096125616047648,1,0,2,0,0
1588,4.927230741370343,53.18006086730669,6.926339674958977,0.44004404049858303,1,0,2,0,0
2404,5.599308003967381,54.60872139401257,5.4785025049165865,3.3544061558835203,0,0,2,0,0
2699,6.293825921954033,54.6562117362395,6.442444410213697,0.22950573421405984,1,0,2,1,1
2441,10.0,71.85408879549257,0.4944363773158367,1.005163466339128,0,0,1,0,1
560,3.231440299203369,64.15183542017515,1.7871334385275137,4.076588413125095,0,0,1,0,1
1265,2.1161647330860145,63.614013448412784,3.7618005752728165,2.2835965600002313,1,0,0,1,1
2268,4.134216014941849,42.84395586655424,3.4746058157217283,4.110964064764611,0,0,0,0,0
2001,9.655911935230955,57.00946746655477,1.6319566566880956,2.550771163812578,1,1,1,0,0
1563,3.879034164839799,51.238015013990704,5.566582861535887,2.658798558588994,1,0,1,0,0
2760,10.0,56.66641709689576,4.170407919244362,6.616866059459527,0,0,0,0,0
890,5.8189197323727715,55.003559326447856,5.705484781147694,1.1767457117314573,0,0,1,0,0
943,8.834464782088101,79.40367509911187,0.8390899753947938,4.054538188568117,0,0,1,0,1
2898,10.0,54.64639976512076,7.738391752444468,3.6506536833216776,0,1,1,0,0
1886,9.030786203982277,52.23728324678339,6.59918560899075,3.3390893836530378,0,1,0,0,0
1770,3.501313425040481,59.58338658842726,8.823419057820882,3.300007962327383,1,1,3,1,0
660,4.510021154553742,44.69644820996284,4.981715206739299,3.022328812811393,0,1,0,1,1
1945,9.249766188483266,43.36572564298541,3.0569572168164436,5.834069319026031,1,1,0,0,0
56,4.56387320631752,61.69829298527979,7.841772194449936,2.3374623087405086,1,1,1,0,0
2821,1.2209350800479224,68.5870178310098,5.776911908834802,1.0060519156173013,1,0,3,0,0
626,3.7228097883526488,60.06034013340549,6.308083075378864,3.06946494719121,1,0,1,0,0
522,1.6005791145684674,81.0294120358428,4.943352323732027,2.5315977080900205,0,0,0,0,1
2133,3.8928410438936654,68.88907066784057,3.598139717106122,0.9493291739486502,0,1,2,1,1
1599,10.0,52.18887477146137,0.6896033312029104,5.835688489911678,0,1,2,1,0
830,3.4379991061724113,69.75120649316989,8.31127567078521,1.5487648839371482,0,0,1,0,1
2753,4.382511936557671,66.36650232970415,6.717487982719048,4.722742947870526,1,0,3,0,0
981,0.0,46.63141691291952,3.5579755909621875,2.6165404424283065,0,0,3,0,0
2254,2.8332340525520214,77.40543401526679,4.069604777727738,4.17778846009443,1,1,0,1,1
2332,1.2147827283569272,68.129052609694,1.737837164656189,3.455613753676992,1,0,2,0,1
797,0.5410250725996368,77.71068486675586,6.217527135314374,1.4168493285664434,1,0,0,0,1
948,2.0642793774051356,69.59462883662059,4.403926981828613,2.916819937788128,0,0,1,1,1
1361,4.507292652839366,75.9957372928948,7.460101023138316,3.508491765712239,0,1,0,1,1
170,5.094634035813294,57.14254765484731,3.931127471494273,4.596314233287013,1,0,2,0,0
704,0.0,77.59008345729619,3.219617734809607,3.783540320751703,0,0,1,1,1
2515,4.641677685369507,57.96181218896043,4.577718505130184,2.395057030619062,0,1,0,0,1
476,8.5518173716755,77.7662183928123,3.4057832808232553,0.2,0,0,1,0,1
1069,3.3100055690558814,64.07172584214975,5.286754594031126,0.2,0,1,2,1,1
2149,7.869942169535641,66.52834970787782,2.9255116900840337,1.0439756141581182,1,0,3,0,0
1570,4.585667939710573,65.3015445345924,7.668440609583557,2.8461210806871304,0,0,1,0,0
2907,5.062087952739083,65.24044749039574,8.685092719969035,1.701933509390237,1,0,0,1,1
2864,2.870392017639721,51.96711700865025,5.23588279288408,2.0887064385668754,1,0,1,0,0
1289,3.9649186277571866,74.89039543755035,5.873192164777953,3.6207710787183576,0,0,3,0,1
460,0.0,68.76689853749065,3.8433226393654234,3.152730919654948,1,0,0,0,1
1551,7.833236919431114,56.307889767101585,10.0,1.9836899806396517,0,0,2,0,0
2507,8.287856821092749,69.30555300687506,0.2692465634370418,1.1620039776261013,1,0,1,1,1
2125,7.214836268289692,67.31817895775838,7.074703932903708,5.222603391813191,0,1,3,0,0
2421,8.451754330979078,61.63119918979146,7.636952714428537,1.2007367586633648,1,0,1,1,0
555,4.791509135640521,61.31500137998508,3.0783956160890056,2.6209165311404123,0,0,1,0,0
1505,6.726586555739926,70.98463329283668,4.84722605605072,5.402357066843139,1,0,1,1,1
774,10.0,65.14463816722191,4.2460287311125215,4.635707986707848,1,1,0,0,0
845,8.33900061813953,69.38569367171401,1.4251745941765455,0.2,0,0,3,0,1
2607,2.9567889656991273,62.64201895522271,8.523712633702296,3.152100050107885,0,0,0,1,1
1970,0.9921430973686425,62.169989074229825,7.771833879139831,2.73284479977055,0,0,2,1,1
269,0.0,65.00101271709697,10.0,1.7722535963844226,1,1,2,0,0
327,5.073321925002547,64.19656192522159,6.104309033176451,3.0962052035672305,1,1,0,1,1
1248,2.8715213927066627,62.941225877403824,8.675184025926148,2.0590186111246815,0,0,0,0,0
2119,5.038287435960575,74.27047769099313,8.810311212385285,3.9809793483526725,0,1,2,0,1
2789,5.583314210160598,59.60619884276355,3.5350557914518803,5.062123024845981,0,1,1,1,1
513,5.473723734559624,63.966792178147415,4.5890708904358615,4.613584451241287,1,0,0,1,0
927,1.8434233960209587,69.96550780628257,1.2776314323933367,0.8673568964293268,1,0,1,0,1
947,9.64613148998295,40.0,6.586476170576106,0.2,0,1,3,1,0
2166,1.6890775768311181,95.0,8.286630960184837,0.2,1,1,1,0,1
2861,3.117987736647644,72.59441988268746,7.941755584274445,4.80831084672043,1,0,1,0,0
1346,3.3685160921705224,68.92212164465627,5.145070256599647,1.6593654925582917,0,0,2,1,1
2762,8.825138354617478,58.59776569180545,7.672027251193303,2.106445086879891,0,0,1,1,0
1964,2.523685543433657,56.18734691130439,6.031381807775713,2.0255915510975036,0,1,1,0,0
228,3.249052994379256,54.76107979329416,9.08341887520136,3.9233779317919324,0,0,1,0,0
665,10.0,44.532173407813794,1.7313894383437622,0.6270712238431511,1,0,1,0,0
658,9.280922490993088,79.5502260419792,7.186073599608548,1.639594522356149,1,0,1,0,0
2021,5.027908769961419,55.52016375358876,9.987784646993482,4.640301882324401,0,0,2,0,0
866,9.43452033326993,48.89389800354912,5.973138573978263,3.626056204547744,0,0,1,1,0
89,8.200468790562557,70.35837411235933,7.097122041588574,4.454114686122308,1,0,2,0,0
2231,3.9618058858188094,52.06926405359209,5.390193105880131,0.6203150331716993,0,1,2,0,1
2757,4.375223500676652,68.97850034160432,7.613030432758942,2.71762944246965,1,0,0,1,1
1612,6.082675589177229,64.48905654746667,8.575463496503755,2.365975522721509,0,1,0,0,0
1241,1.970343691783417,52.98450280692147,0.7389857443332426,1.727212536971038,0,0,2,0,0
1181,8.877867231018033,75.25622876162674,4.212566675076139,3.1188225717062092,0,0,2,1,1
2078,2.0898300845768736,40.0,3.855944129598422,4.271777439450187,0,0,0,1,0
1429,5.522014967122871,73.94598687829979,6.364303568814125,0.7588314964218323,1,0,0,0,1
1272,8.747763314274469,60.500663721810376,5.384067390629923,3.5918991320558105,0,1,0,1,0
490,5.540151414207122,78.02344405335091,3.079195212853497,1.1814475604104113,1,1,1,0,1
1328,3.360618156414128,63.514288468044086,5.860327175303889,3.8526142868622286,0,0,0,0,0
1915,7.149164722550158,40.0,9.20690463208838,3.1534655007132906,0,0,1,0,0
1747,7.218767409265413,68.76582824128546,10.0,1.1546097786021348,0,1,1,0,0
1523,6.732731955252978,62.7393904728274,6.624700565816985,3.1123906178493397,0,0,2,0,0
2301,6.611828035868457,54.31975100283677,5.243274420124097,1.7857238143041005,1,1,3,0,0
611,4.107225709339014,67.82331333905915,8.463134773148724,1.8517570484366264,0,1,2,1,1
274,2.5002229253534773,83.88025882970291,0.0,0.2,0,0,2,0,1
2025,4.466626966178517,47.33825178410977,6.173289377352815,0.2,0,0,1,1,1
769,5.73095817504249,85.18179943160989,5.918847327282548,4.125635331605365,0,0,2,0,1
739,6.392748721014751,40.0,10.0,2.288879289950458,0,0,1,1,0
2519,2.978288934292114,44.46232208323449,3.5060439742254332,1.518723330226958,0,0,2,0,0
2082,7.494640850224546,51.15590100320287,6.075327573129085,3.1495655644861364,1,0,2,0,0
1754,7.933378890638062,78.19029866657375,2.9793144014348654,5.677422184320207,0,0,0,0,1
761,5.389793386984999,72.62445371433533,6.995329192520808,4.139077813246114,0,0,1,0,0
2207,6.161968162975693,70.25186808241168,5.607793413701904,1.4992114737639117,1,0,0,1,1
2132,5.9269716745246726,60.46352849922228,4.707312033526613,3.0195808885131603,1,0,2,0,0
2651,2.4077360780654518,42.22622600120268,7.597805894133441,0.8546200751364488,1,0,0,0,0
444,7.54612902182088,60.886566189627445,10.0,4.659009437254179,1,0,2,0,0
1752,5.746829042781977,57.1235492774227,2.3609275189897554,3.757901273899156,0,0,1,0,0
2417,4.771756110650004,57.41497012629307,10.0,4.437766880670159,0,1,1,1,0
1050,5.176161476733601,50.09893365345929,8.386287116507088,4.334120184786788,0,0,2,1,0
531,4.721034454677909,53.7065348489005,10.0,2.7198627977934713,1,0,2,0,0
1859,7.190650285883701,48.23645530698642,6.1605326799032705,2.665065416919023,0,0,1,1,0
680,7.658452858949818,74.8013104064095,9.203225890424264,2.050118696589609,0,0,1,0,0
957,4.1953442388716375,91.91504374883581,6.707855648761773,4.474859954168107,1,0,3,0,0
853,4.770041240459586,65.37302705325384,6.4930846935176145,2.477445955148892,0,0,1,1,1
489,3.0052555158819367,72.98702283576115,7.872398745496405,2.644110421353897,0,0,2,1,1
2564,0.29279976848484424,78.6028244345075,9.978514529305592,1.840207324735685,1,0,0,0,1
2577,2.7145658523210434,53.434697753187336,9.273565754863782,2.288263155859394,0,0,1,0,0
2497,4.614682343296893,40.0,6.837440225572187,3.884941268044356,0,0,0,0,0
1404,6.89579123116877,58.032183167052985,5.793705660460996,2.876511482710899,0,0,0,0,0
1985,3.367544261844222,61.521492614301565,8.413056572432756,3.6292459084645725,1,1,0,0,0
1690,7.550645156349441,58.582263941377306,2.3347955944008922,4.6607389281649425,1,0,0,0,0
2883,8.77392031615385,78.68975347233658,9.820665918022463,2.9102184034562226,1,0,5,0,0
2677,8.046968187643817,71.10391451621719,5.258420589379998,3.574342642742538,1,0,0,0,0
2088,5.9042366244083535,57.447866187985944,3.818910056277496,0.8456408725307192,1,0,1,0,0
2038,6.10580063887698,53.0756254747222,8.575413771213483,0.5228972513655954,0,0,3,0,0
891,7.353893640150185,58.30725335005742,10.0,0.8797240145210208,0,1,3,0,0
120,0.0,52.71803008853762,7.130054089460566,3.5003235174543073,1,0,1,1,1
2044,4.636652158731859,48.45020898381695,0.8092609412708418,0.2,0,0,2,1,1
1813,6.144269951126146,64.91459773845781,2.6387574393570468,2.940356652857739,0,0,1,0,0
1458,3.9072102116821346,86.42382073069673,7.390069686898961,2.1363622133426765,1,0,3,0,1
1809,4.6384131797668235,76.52881169113357,7.658040974260707,2.9012950183917234,0,0,1,1,1
1655,2.5516985757033517,46.193874912974636,6.151912744111027,2.8742662177470546,0,1,0,0,0
1234,4.6918280038636135,68.92411842547178,6.098217053926375,4.84398739697312,0,1,0,0,0
153,3.835734994696944,59.16430509112003,4.526010560396357,2.7989591687859514,1,0,1,0,0
1525,1.9339194090560934,77.94654846835687,9.340815363695313,1.2190153364065883,0,0,2,1,1
1933,0.09756125747668243,80.52211962151245,0.0,3.8044521483124094,0,0,1,1,1
249,4.145378500887591,50.9412004540959,9.925494301474178,3.2787518662783732,1,0,2,0,0
565,4.926691295401035,73.87295206761137,3.3482687344204383,5.514892197368544,0,0,2,0,0
931,3.0304992511106685,70.37988879167791,6.293414377740782,4.132877663964151,0,1,0,0,1
1384,1.110121787645137,43.974817127276346,7.6743852417797935,4.083411220767004,1,0,2,0,0
2455,4.5820846935327735,66.07511320842121,4.9242881954626405,3.855051294126034,1,0,0,0,0
1397,8.195535084867355,62.81000188819686,7.351160460070156,2.3033822711532292,0,1,2,0,0
932,10.0,78.98369042656613,1.0570348901260251,3.5269645139818766,1,0,2,1,1
1609,6.967995965486304,60.394388891507056,7.2899855942114336,2.351832359320481,0,0,1,0,0
2221,10.0,55.77973208542505,6.328767386132114,0.2,0,0,2,0,0
133,3.3343697089952484,62.33332763481472,9.782216686883839,2.0645962355559604,0,1,1,0,0
375,5.418417007550118,92.93183720415303,2.7376286527659057,2.087628079201324,0,1,0,1,1
1242,5.341578854451572,85.20303451445628,5.485712102476294,1.427112532758612,0,1,3,0,1
1494,10.0,60.75662310063627,7.5519935978684956,3.4851975764259153,0,1,2,0,0
2236,9.301351863517334,64.53081294540137,8.730142562815766,1.6761285999748856,0,0,0,0,0
62,4.613275171797502,66.95303678126007,1.8955041661222811,6.707713614083204,0,0,1,0,1
551,4.327956429435163,71.67840131301516,7.325147989427823,1.2229730345065137,1,0,0,0,0
1445,10.0,68.48048475780243,2.6057668142155213,1.383395462929105,0,0,0,0,0
124,3.6197272395683493,75.02133495097495,5.701422330254564,3.363966406985793,1,0,0,0,1
1517,2.7528398770507025,80.74430314663897,3.9594519334486407,2.760580998718991,0,0,0,0,1
1739,5.9359950854568595,66.33620515277734,7.762484465015342,2.928368072267189,0,1,0,0,0
2438,5.975482259124499,76.94647193795218,2.715188249406468,3.484796395288061,1,0,2,0,1
771,9.873316049874202,81.31064720354735,6.653160968822981,0.9841516324629995,0,1,0,0,1
1332,0.8172225613322723,75.51852324897824,7.326662313818675,5.292841221440797,0,1,2,0,1
1022,8.395234431817986,69.91794148794432,7.591001088569822,0.9651002235913291,0,0,1,0,1
1925,8.079803988506818,50.691256034690795,6.879010472566749,4.683839805224023,1,0,2,0,0
966,4.047309695821584,61.93001514391012,2.689117418094548,1.5078403214570328,1,0,1,0,0
2710,1.9455501949911769,64.39246264331611,3.3663635554756075,4.300772721168019,0,0,0,0,1
1177,7.600510931484042,66.78352514363397,3.3049986980471076,3.504935559941014,1,1,4,0,0
1282,8.183049879676945,40.83076886161652,6.0506444983673555,4.196788800418904,0,0,2,0,0
759,1.1587609611591088,70.31054749044864,10.0,0.31991010923263463,0,0,1,0,1
2520,4.764370927477461,62.41706652108614,9.036961191373798,4.01760431294495,0,0,0,0,0
952,3.092257335826078,70.73035204720155,4.568752060046988,2.900711050966858,1,1,2,0,1
1719,7.772694457851767,48.93941106411387,5.346456752549331,3.2321883667857576,1,0,0,0,0
2569,0.0863195997166546,70.6323279154493,3.949149193142262,3.2938980966659535,0,0,3,0,1
636,5.725133667149613,62.720913907732914,8.306270598745165,2.6046147747626347,1,1,1,0,0
21,0.5366302090749446,56.8288454671527,1.8219140368010232,5.251853795740816,0,0,1,0,0
727,5.489754879614617,74.20780688553472,6.329359650843994,3.9485642888486976,0,0,3,0,1
1771,10.0,65.86421170300463,4.657407666665162,0.2,1,0,0,1,1
642,9.736135313917998,89.63221978335069,7.605630375220745,2.864521484617305,1,1,0,0,0
2116,5.236978902825205,65.75237963884057,2.4932584284257238,4.204971335436401,0,0,0,0,0
1673,7.864077518168861,70.40024808106199,9.496109125959135,3.2272754576219675,1,0,1,1,0
1504,6.09038745939436,62.45919436946727,3.601563176895277,1.9484387640182934,1,1,2,0,0
871,1.0637537145023277,52.90528460451746,2.3275015477572194,1.46040231882721,0,1,1,0,1
2271,7.027855882847122,51.91463296939427,6.766501274464556,4.662521366820058,1,0,2,1,0
2378,6.049051774750387,65.51157229325297,4.415994378037357,2.6238261987333407,0,0,1,0,1
581,7.4352933404832475,51.123828076816004,0.0,6.081817641931165,1,0,0,0,0
2828,3.701091782873774,45.02772328003759,4.636104523562887,2.4132037450190085,0,0,0,0,0
2326,4.663393743299839,40.0,4.734426680232679,6.033884106997351,1,0,2,1,0
2612,7.379679444667693,57.76426024919596,7.349657986191519,1.975386589186483,0,0,2,0,0
1435,0.0,63.99861460128088,5.9598809397916295,4.271809934246013,1,0,5,0,0
380,2.5314966274288517,66.29456533211639,7.835066360430446,3.3387897544748286,0,1,3,1,1
284,3.4144332307854772,51.674831787026264,6.374569246339235,1.8892262692483206,0,0,2,0,0
29,3.9499018414286664,70.1698520360946,2.120034617184784,3.4094336322950833,1,0,1,0,1
2926,4.436269596346038,74.60862946003587,1.7672525242865174,2.8450673774421675,1,1,1,0,1
1539,6.091354836949863,83.19642376070404,6.772126395759411,4.03583597741138,0,0,2,0,0
1042,6.1071595280196815,73.38279614445806,5.67568745247353,2.9529679489852474,0,0,1,0,1
326,6.601328821575521,46.13551693216111,7.431629272476016,3.877871297038284,1,0,2,0,0
487,6.314376477322841,70.16361630749064,5.185431956391733,3.398292973674708,0,0,2,1,1
1543,2.7047519109205678,63.74050212799793,10.0,1.5498097182509483,1,0,1,0,0
2117,3.4478376269498803,66.29041016064362,4.594197320028272,2.7002189068483133,1,1,0,1,1
2955,6.11340380812935,52.782588661775776,10.0,3.194673483692765,1,0,0,0,0
507,6.4560985326366325,70.21861125756377,2.4173880750783026,3.6715725451426025,0,0,3,0,1
1769,2.051942076914429,95.0,8.486069924341386,5.401312685515638,0,0,3,1,1
1550,8.882480971751459,46.19530099717474,3.5786614987700625,4.4924333963499965,1,0,0,0,0
369,9.81623012895893,75.13262228582384,5.834970354386918,3.1870459164770204,1,1,1,0,0
2768,8.017089773507866,74.90856369710372,3.250347215450214,2.8425229405411794,1,1,0,0,1
2573,3.8408901207818533,67.19497676154447,7.97112137573094,3.9317963391793533,0,0,2,0,1
2703,7.454572715218374,79.23371002542598,1.3989707586970077,3.0304620098406088,1,0,1,1,1
110,1.8231749353055253,70.2130837225503,6.243830181253276,3.3526799147274975,1,1,0,1,1
107,6.71636045474391,60.93160308919325,9.083050413776808,3.19769764051623,0,0,2,0,0
1509,8.443902662564675,66.58815807683207,2.7806634327481397,3.908287807836465,1,0,1,0,0
2330,8.27797626691404,54.17466634182739,5.665639794234666,3.5814386572721215,0,0,0,0,0
2945,2.2013288107467694,67.72595358064959,6.103077413147194,0.26502428471581485,0,0,1,0,1
1649,5.7311475911234355,56.67033726625201,9.836802358199174,2.6456255510644677,0,0,0,0,0
1402,1.419138317212604,62.551165819418785,4.229911792603767,1.9715895114626065,0,0,3,0,1
2543,4.016195501636815,74.4497924526263,6.701537192379333,1.1939746292459112,0,0,2,0,1
746,9.053141916902934,86.57113426921177,5.581439682947648,0.4998631005146441,1,0,0,0,1
23,3.611703845999804,63.145646215174374,8.594973225051941,1.8567061034441266,1,0,1,0,0
1740,10.0,60.33640182719818,5.375643873973811,2.593989366984459,1,1,0,0,0
2017,10.0,57.07639860773613,5.409303411292028,2.2343387266390806,0,1,0,0,0
1899,4.676186610219782,52.09116849625721,4.933089194178661,2.331480665920185,1,0,3,1,0
175,10.0,67.07105501266544,5.706066855010201,0.35806589303618264,0,0,1,0,1
1778,5.907091928755955,51.542827447792945,8.53522281177441,2.892831895428592,0,0,0,0,0
2373,7.672765131657087,84.11494506947369,4.602895082679683,2.0639378401811843,1,0,4,0,1
563,3.926585629650465,55.813576670843446,10.0,2.745188274630391,0,0,0,0,0
1235,9.718207849382717,55.489690034505024,5.140866808942395,3.899376779685566,0,1,1,0,0
826,5.734431989364206,65.37100733639238,8.580032744198553,4.281359790865249,0,0,1,0,0
512,2.745123870060796,66.19372967618887,3.845948727689515,2.061563840397906,1,1,1,1,1
195,5.308653521679198,54.26327577253008,8.381992557788283,4.587829224212723,0,0,1,1,0
1776,1.005270928868958,48.838369414645214,6.450869366888417,1.7249637484315568,1,0,0,0,0
814,3.945850822653714,57.463206995295515,5.991996239921724,4.723113524734114,1,0,2,1,0
2399,6.818233876123021,72.0644393385818,6.09828253075688,4.782504807538405,0,0,1,0,0
1730,8.057647495926798,63.90954884448845,4.5343678568105545,2.765904748767146,0,0,1,0,0
2724,0.0,57.97545797632348,6.450323609514529,3.2270204004851117,1,0,2,0,0
2863,5.211414849465437,95.0,5.931598774888806,3.7239532491836638,1,0,0,0,1
1098,6.960258533358053,76.68396213612908,7.377455714864176,3.654419179849296,0,0,2,1,1
2752,3.5948160097152773,45.57113815858202,4.592255733802004,4.675658717184047,1,0,0,0,0
2919,7.11284906119851,75.94582875172135,6.584065878110784,2.5587713477316534,0,0,2,0,1
456,0.0,77.91488188959663,5.22936022163731,3.3544864230423013,0,0,0,0,1
1838,10.0,82.73934722859272,9.738752903459815,4.8006305998653005,1,1,0,1,1
2598,8.993131900365004,42.03464318205289,9.332790722313039,3.433257527489064,0,0,0,0,0
2830,6.029572267374075,54.017291346160114,4.358967704347796,1.335868454341138,1,0,1,0,0
1501,0.0,57.504759101417854,4.3221723207237295,4.628414104461088,1,1,3,0,0
1670,4.724362181921607,63.928155167591186,5.753412390161596,0.2,1,1,1,0,1
876,4.055551849527574,64.85216848484826,4.31901538826494,1.3152330268680574,0,0,0,1,1
2494,2.321100853958441,78.08791923305759,4.715274677647601,4.175639651096699,1,0,0,0,1
2181,6.206596747989595,67.81317339778518,6.642687996687325,2.8802304538413908,0,1,0,0,1
1246,2.645310082980539,60.05420745851639,4.75053664689099,3.323015689933124,1,0,1,0,0
722,7.03031838435793,40.0,4.839160809798412,4.402663141534176,0,0,3,0,0
2625,0.18446555837283451,63.13840242583288,4.474687397479836,4.843222504074908,0,0,2,0,0
1683,3.4960870149491363,79.74104974736181,3.6916340188509134,2.0679082596793226,0,1,1,1,1
2347,6.975041857556656,56.69876308397224,5.0226461737942625,5.151027427109284,0,0,1,0,0
902,3.387371694311152,63.23069012098199,4.369744070517231,0.7165286540879103,0,0,0,0,1
1829,9.494541890529478,62.28254498547034,2.6759265161021157,0.2,1,0,1,1,1
2980,5.994172005554244,63.92323076106058,6.608989980111681,1.8744370375102815,1,1,2,1,1
694,7.572984485498209,55.079539436997266,9.006224447881404,4.92418928415407,0,0,1,1,0
1878,6.7106505321330605,82.10394732164366,5.639664623084363,3.7844929923709927,0,0,2,0,1
2387,7.121552069822078,73.02266411908083,2.8910485186503427,2.603886045012207,0,0,1,0,1
2139,6.048370667389523,80.10937819201683,9.856204667110376,3.7033044038128273,0,1,1,0,1
2072,3.0262345970501245,41.26701125159446,4.841098400360806,5.870679060102636,0,0,2,0,0
1863,10.0,77.2891860780923,3.679110522940961,3.7625629875269215,1,0,0,1,1
2355,4.824192909169746,40.0,1.9267929927145264,4.302099748276759,0,0,2,0,0
962,6.23969846901177,52.971872231710385,5.6843890514130475,3.7754857082417126,1,0,1,0,0
2652,3.497923928451829,80.4390815754468,1.6583947189168953,4.165692688913293,1,0,2,0,1
972,6.830052727959544,67.67746422087399,5.854076886829067,3.3518933713401555,0,0,2,0,0
439,3.1118764031682566,70.134685288339,6.452175566039133,5.887519202603778,0,0,0,0,0
1226,2.8842334948431456,73.74457080889215,3.739686733600641,3.595851079468488,1,0,1,1,1
643,4.184222749283908,67.06352398924471,9.853525095210253,2.028884691447574,0,0,3,1,1
1751,5.1113244080842,57.57264136890364,7.724774129089582,3.3754849397856947,0,0,0,0,0
1188,0.0,72.35558456569518,3.9953825249000268,1.9086394772679087,0,0,1,0,1
91,7.581180766911723,63.81817418588692,3.3217870581921725,2.0024074194575654,1,0,2,0,0
2632,6.888204836186196,64.33177936820007,6.471589260199413,0.2,1,1,1,1,1
323,6.046929670007179,74.01042786477512,8.019269006753586,4.1682445756815465,1,0,0,1,1
1661,5.34075494725424,51.79837335530833,4.0139915064987735,2.462088969692054,0,1,0,1,1
2255,4.316560358860259,50.81059313352275,7.079310465335258,1.116509690556642,1,0,1,0,0
1866,0.0,62.49161292767096,6.066628755002045,1.6508396406463688,0,0,1,0,1
2407,3.535011727785967,60.7449494329837,5.9273634094363725,3.0461288228023564,1,0,1,1,1
2553,6.637071029363039,40.0,6.859768906225318,2.0507348177218248,1,1,0,0,0
1807,7.014449865089167,64.9932428345245,5.543850974470059,2.0930493951863305,0,0,1,1,1
475,4.452947427426077,60.92889819339182,2.175491273762505,3.916113233694291,0,0,1,1,1
2126,5.145986835173235,91.47830368568482,3.3118397463478457,3.7197585553533252,0,1,2,0,1
2533,10.0,66.74617766402714,0.8848075727464089,3.249673265922342,0,0,2,1,1
666,10.0,45.61209992815186,5.8941176546072125,3.01432842938527,0,0,0,0,0
2463,5.4094759820171765,50.73343815682874,4.773693742268318,2.789886838162559,1,1,0,0,0
2642,5.968857197140512,53.36721706713655,7.416163811965527,4.037796033505597,1,0,1,0,0
1448,6.143815993801262,61.32121254455531,10.0,5.100548875321996,0,1,2,1,0
1417,2.7922050518285593,76.94588339534381,1.4284289741564873,3.4671140211760134,1,0,1,0,1
1148,5.771128558882022,77.22852431890115,10.0,2.825701073460369,1,0,1,0,1
1337,3.1432425574248946,72.89465612519815,4.917795317047572,2.2936178840327104,1,0,0,0,1
2341,6.5807690556125085,62.71913992519106,9.60924825736914,3.3007015816143763,0,0,1,1,1
447,3.055756164399192,61.022141934832945,7.349712468123081,4.4678892954974465,0,0,0,0,0
103,8.737682546812556,73.85018682160504,9.42570779497644,4.578966626423342,1,1,0,0,0
1303,0.4833500898496821,74.0462608392042,9.017682219001202,2.107908984339005,0,1,1,0,1
569,6.740982337835051,67.25568304983325,10.0,4.276291355788789,1,1,2,0,0
2249,6.02956138068733,78.98806507860583,5.257206065754771,1.6861133788773972,1,1,2,0,1
2643,3.2169281648975456,53.51795944544424,4.973023718998649,5.624630879169444,1,1,1,0,0
