id,counts
5797,409
5798,427
5799,284
5800,269
5801,484
5802,393
5803,269
5804,184
5805,137
5806,221
5807,351
5808,266
5809,205
5810,470
5811,481
5812,287
5813,470
5814,408
5815,356
5816,131
5817,129
5818,216
5819,179
5820,326
5821,465
5822,232
5823,354
5824,353
5825,305
5826,315
5827,119
5828,382
5829,128
5830,359
5831,315
5832,196
5833,133
5834,196
5835,295
5836,448
5837,118
5838,437
5839,301
5840,353
5841,172
5842,403
5843,474
5844,129
5845,362
5846,136
5847,433
5848,247
5849,228
5850,240
5851,462
5852,428
5853,130
5854,215
5855,201
5856,381
5857,239
5858,135
5859,410
5860,361
5861,302
5862,217
5863,267
5864,402
5865,472
5866,221
5867,459
5868,199
5869,324
5870,282
5871,172
5872,305
5873,205
5874,448
5875,125
5876,250
5877,330
5878,338
5879,214
5880,289
5881,461
5882,375
5883,386
5884,453
5885,103
5886,138
5887,221
5888,309
5889,265
5890,159
5891,407
5892,384
5893,474
5894,394
5895,429
5896,275
5897,209
5898,386
5899,386
5900,104
5901,450
5902,241
5903,448
5904,218
5905,106
5906,289
5907,427
5908,428
5909,463
5910,158
5911,263
5912,191
5913,107
5914,151
5915,381
5916,474
5917,197
5918,485
5919,286
5920,300
5921,387
5922,109
5923,130
5924,278
5925,201
5926,114
5927,235
5928,175
5929,189
5930,141
5931,301
5932,148
5933,409
5934,354
5935,439
5936,165
5937,286
5938,160
5939,234
5940,322
5941,411
5942,187
5943,465
5944,172
5945,302
5946,217
5947,370
5948,287
5949,208
5950,99
5951,304
5952,115
5953,379
5954,295
5955,310
5956,371
5957,412
5958,233
5959,467
5960,211
5961,490
5962,211
5963,270
5964,244
5965,381
5966,163
5967,252
5968,295
5969,162
5970,264
5971,377
5972,289
5973,371
5974,481
5975,102
5976,473
5977,381
5978,491
5979,227
5980,180
5981,263
5982,499
5983,400
5984,450
5985,202
5986,462
5987,443
5988,245
5989,294
5990,234
5991,318
5992,186
5993,398
5994,234
5995,346
5996,393
5997,147
5998,492
5999,245
6000,351
6001,228
6002,272
6003,199
6004,263
6005,295
6006,351
6007,321
6008,365
6009,359
6010,312
6011,159
6012,395
6013,286
6014,493
6015,290
6016,227
6017,393
6018,381
6019,152
6020,487
6021,367
6022,225
6023,120
6024,332
6025,281
6026,149
6027,156
6028,241
6029,344
6030,234
6031,305
6032,404
6033,480
6034,330
6035,465
6036,391
6037,244
6038,253
6039,288
6040,443
6041,170
6042,469
6043,466
6044,329
6045,234
6046,486
6047,203
6048,257
6049,236
6050,491
6051,110
6052,368
6053,234
6054,331
6055,139
6056,404
6057,288
6058,389
6059,293
6060,433
6061,472
6062,377
6063,435
6064,352
6065,205
6066,324
6067,478
6068,108
6069,402
6070,269
6071,212
6072,300
6073,483
6074,178
6075,262
6076,138
6077,289
6078,183
6079,433
6080,157
6081,376
6082,286
6083,231
6084,374
6085,137
6086,245
6087,464
6088,277
6089,432
6090,343
6091,253
6092,285
6093,386
6094,220
6095,106
6096,274
6097,260
6098,459
6099,478
6100,425
6101,340
6102,157
6103,500
6104,216
6105,188
6106,371
6107,419
6108,376
6109,439
6110,265
6111,450
6112,219
6113,453
6114,191
6115,118
6116,362
6117,149
6118,484
6119,145
6120,445
6121,479
6122,280
6123,392
6124,127
6125,285
6126,300
6127,456
6128,165
6129,490
6130,288
6131,161
6132,120
6133,146
6134,355
6135,476
6136,284
6137,302
6138,499
6139,212
6140,480
6141,451
6142,339
6143,452
6144,299
6145,397
6146,252
6147,122
6148,255
6149,227
6150,300
6151,190
6152,407
6153,226
6154,140
6155,200
6156,377
6157,208
6158,163
6159,286
6160,456
6161,449
6162,407
6163,474
6164,220
6165,307
6166,399
6167,115
6168,234
6169,395
6170,151
6171,115
6172,395
6173,198
6174,371
6175,121
6176,171
6177,172
6178,435
6179,164
6180,243
6181,308
6182,112
6183,101
6184,383
6185,312
6186,229
6187,371
6188,180
6189,368
6190,273
6191,221
6192,469
6193,433
6194,413
6195,289
6196,283
6197,272
6198,113
6199,424
6200,315
6201,104
6202,353
6203,428
6204,375
6205,241
6206,257
6207,453
6208,214
6209,439
6210,302
6211,243
6212,215
6213,255
6214,118
6215,316
6216,322
6217,113
6218,319
6219,399
6220,134
6221,422
6222,408
6223,491
6224,387
6225,402
6226,306
6227,161
6228,127
6229,475
6230,445
6231,153
6232,339
6233,341
6234,135
6235,283
6236,116
6237,264
6238,129
6239,144
6240,462
6241,396
6242,116
6243,125
6244,254
6245,224
6246,310
6247,278
6248,153
6249,101
6250,252
6251,411
6252,358
6253,396
6254,240
6255,266
6256,440
6257,432
6258,238
6259,388
6260,134
6261,415
6262,344
6263,193
6264,109
6265,140
6266,352
6267,136
6268,146
6269,172
6270,440
6271,250
6272,297
6273,460
6274,431
6275,383
6276,100
6277,447
6278,416
6279,256
6280,127
6281,150
6282,345
6283,130
6284,128
6285,199
6286,126
6287,186
6288,409
6289,229
6290,205
6291,366
6292,169
6293,141
6294,253
6295,337
6296,246
6297,373
6298,195
6299,439
6300,464
6301,419
6302,494
6303,483
6304,165
6305,271
6306,428
6307,137
6308,295
6309,283
6310,240
6311,422
6312,493
6313,103
6314,135
6315,363
6316,274
6317,375
6318,222
6319,136
6320,336
6321,369
6322,123
6323,290
6324,339
6325,391
6326,244
6327,157
6328,469
6329,202
6330,138
6331,160
6332,270
6333,421
6334,363
6335,294
6336,200
6337,478
6338,449
6339,298
6340,355
6341,133
6342,310
6343,486
6344,244
6345,327
6346,394
6347,379
6348,245
6349,123
6350,131
6351,292
6352,289
6353,273
6354,424
6355,479
6356,189
6357,266
6358,394
6359,242
6360,135
6361,436
6362,470
6363,244
6364,401
6365,447
6366,110
6367,256
6368,141
6369,460
6370,109
6371,118
6372,243
6373,447
6374,321
6375,265
6376,441
6377,428
6378,270
6379,203
6380,292
6381,319
6382,253
6383,305
6384,167
6385,149
6386,311
6387,326
6388,302
6389,127
6390,462
6391,299
6392,295
6393,254
6394,399
6395,319
6396,338
6397,249
6398,381
6399,485
6400,355
6401,182
6402,432
6403,331
6404,236
6405,299
6406,236
6407,352
6408,313
6409,331
6410,272
6411,312
6412,457
6413,244
6414,466
6415,291
6416,135
6417,393
6418,321
6419,315
6420,474
6421,171
6422,336
6423,245
6424,451
6425,450
6426,491
6427,498
6428,168
6429,177
6430,403
6431,166
6432,420
6433,483
6434,399
6435,373
6436,348
6437,129
6438,247
6439,208
6440,431
6441,490
6442,200
6443,486
6444,317
6445,368
6446,127
6447,426
6448,258
6449,249
6450,143
6451,470
6452,171
6453,446
6454,297
6455,126
6456,104
6457,499
6458,369
6459,210
6460,149
6461,323
6462,365
6463,259
6464,250
6465,156
6466,376
6467,218
6468,245
6469,213
6470,443
6471,348
6472,370
6473,254
6474,286
6475,152
6476,290
6477,468
6478,419
6479,338
6480,277
6481,282
6482,195
6483,407
6484,402
6485,180
6486,317
6487,498
6488,304
6489,390
6490,337
6491,120
6492,138
6493,485
6494,282
6495,329
6496,339
6497,432
6498,111
6499,274
6500,178
6501,424
6502,354
6503,379
6504,418
6505,408
6506,252
6507,265
6508,265
6509,227
6510,317
6511,360
6512,155
6513,459
6514,262
6515,242
6516,407
6517,340
6518,166
6519,164
6520,173
6521,375
6522,456
6523,207
6524,299
6525,266
6526,335
6527,263
6528,103
6529,283
6530,248
6531,344
6532,257
6533,289
6534,210
6535,106
6536,440
6537,215
6538,154
6539,211
6540,120
6541,325
6542,435
6543,464
6544,247
6545,321
6546,416
6547,435
6548,312
6549,189
6550,297
6551,143
6552,269
6553,411
6554,484
6555,143
6556,312
6557,456
6558,220
6559,134
6560,168
6561,166
6562,368
6563,483
6564,264
6565,249
6566,435
6567,174
6568,269
6569,417
6570,162
6571,139
6572,450
6573,468
6574,155
6575,228
6576,367
6577,370
6578,156
6579,194
6580,362
6581,330
6582,427
6583,198
6584,409
6585,115
6586,225
6587,377
6588,301
6589,347
6590,422
6591,175
6592,110
6593,336
6594,353
6595,413
6596,446
6597,157
6598,139
6599,275
6600,173
6601,300
6602,443
6603,238
6604,135
6605,453
6606,117
6607,393
6608,238
6609,233
6610,374
6611,484
6612,310
6613,293
6614,203
6615,114
6616,157
6617,152
6618,110
6619,174
6620,145
6621,473
6622,401
6623,292
6624,282
6625,374
6626,125
6627,132
6628,392
6629,121
6630,114
6631,479
6632,476
6633,206
6634,489
6635,302
6636,353
6637,405
6638,429
6639,431
6640,425
6641,241
6642,140
6643,304
6644,238
6645,139
6646,140
6647,483
6648,355
6649,160
6650,413
6651,125
6652,406
6653,292
6654,200
6655,141
6656,303
6657,270
6658,138
6659,222
6660,417
6661,206
6662,147
6663,370
6664,328
6665,361
6666,224
6667,311
6668,357
6669,143
6670,495
6671,413
6672,432
6673,448
6674,253
6675,456
6676,417
6677,437
6678,453
6679,327
6680,453
6681,236
6682,459
6683,152
6684,486
6685,139
6686,241
6687,257
6688,490
6689,469
6690,111
6691,328
6692,471
6693,465
6694,295
6695,312
6696,301
6697,195
6698,409
6699,370
6700,413
6701,188
6702,392
6703,167
6704,319
6705,414
6706,415
6707,186
6708,374
6709,293
6710,465
6711,393
6712,225
6713,200
6714,337
6715,471
6716,292
6717,385
6718,204
6719,250
6720,383
6721,208
6722,434
6723,331
6724,140
6725,398
6726,201
6727,251
6728,206
6729,272
6730,351
6731,262
6732,292
6733,220
6734,117
6735,120
6736,475
6737,117
6738,498
6739,463
6740,272
6741,467
6742,325
6743,330
6744,396
6745,476
6746,252
6747,381
6748,407
6749,282
6750,389
6751,290
6752,120
6753,317
6754,148
6755,136
6756,475
6757,291
6758,165
6759,240
6760,240
6761,479
6762,238
6763,155
6764,288
6765,312
6766,389
6767,137
6768,206
6769,130
6770,304
6771,118
6772,195
6773,484
6774,380
6775,166
6776,158
6777,221
6778,343
6779,298
6780,254
6781,133
6782,356
6783,388
6784,162
6785,288
6786,277
6787,318
6788,438
6789,437
6790,216
6791,387
6792,197
6793,368
6794,290
6795,419
6796,470
6797,121
6798,482
6799,491
6800,381
6801,465
6802,164
6803,491
6804,494
6805,296
6806,282
6807,405
6808,177
6809,356
6810,469
6811,238
6812,325
6813,402
6814,182
6815,424
6816,326
6817,154
6818,266
6819,142
6820,449
6821,392
6822,124
6823,240
6824,229
6825,119
6826,488
6827,395
6828,398
6829,165
6830,443
6831,104
6832,409
6833,131
6834,488
6835,279
6836,190
6837,104
6838,200
6839,336
6840,145
6841,323
6842,408
6843,317
6844,209
6845,216
6846,403
6847,212
6848,386
6849,300
6850,438
6851,282
6852,278
6853,413
6854,144
6855,423
6856,233
6857,404
6858,464
6859,409
6860,195
6861,242
6862,191
6863,185
6864,396
6865,322
6866,332
6867,170
6868,308
6869,455
6870,320
6871,313
6872,434
6873,349
6874,217
6875,269
6876,349
6877,468
6878,378
6879,226
6880,360
6881,317
6882,492
6883,404
6884,274
6885,367
6886,319
6887,410
6888,492
6889,167
6890,125
6891,415
6892,274
6893,449
6894,303
6895,130
6896,222
6897,323
6898,347
6899,393
6900,465
6901,160
6902,402
6903,317
6904,181
6905,471
6906,124
6907,287
6908,250
6909,141
6910,480
6911,166
6912,391
6913,420
6914,277
6915,438
6916,451
6917,338
6918,129
6919,280
6920,383
6921,186
6922,290
6923,378
6924,125
6925,467
6926,329
6927,284
6928,219
6929,160
6930,490
6931,404
6932,201
6933,172
6934,158
6935,312
6936,257
6937,186
6938,468
6939,353
6940,442
6941,299
6942,460
6943,452
6944,358
6945,398
6946,170
6947,488
6948,178
6949,417
6950,309
6951,431
6952,382
6953,244
6954,470
6955,408
6956,422
6957,354
6958,292
6959,218
6960,438
6961,269
6962,167
6963,159
6964,201
6965,399
6966,254
6967,296
6968,374
6969,474
6970,427
6971,322
6972,105
6973,254
6974,289
6975,322
6976,425
6977,277
6978,356
6979,398
6980,194
6981,376
6982,127
6983,429
6984,332
6985,294
6986,316
6987,173
6988,199
6989,488
6990,397
6991,198
6992,235
6993,266
6994,224
6995,261
6996,388
6997,150
6998,274
6999,412
7000,275
7001,263
7002,294
7003,368
7004,339
7005,158
7006,261
7007,279
7008,494
7009,104
7010,140
7011,186
7012,398
7013,125
7014,402
7015,200
7016,194
7017,404
7018,114
7019,401
7020,190
7021,477
7022,287
7023,327
7024,371
7025,311
7026,273
7027,422
7028,221
7029,440
7030,373
7031,200
7032,355
7033,381
7034,292
7035,225
7036,333
7037,269
7038,439
7039,195
7040,178
7041,385
7042,335
7043,366
7044,161
7045,260
7046,249
7047,341
7048,373
7049,437
7050,204
7051,194
7052,191
7053,177
7054,111
7055,478
7056,475
7057,250
7058,270
7059,203
7060,236
7061,382
7062,134
7063,482
7064,493
7065,230
7066,437
7067,474
7068,336
7069,276
7070,156
7071,381
7072,293
7073,478
7074,470
7075,185
7076,238
7077,201
7078,232
7079,161
7080,159
7081,293
7082,429
7083,238
7084,364
7085,288
7086,421
7087,201
7088,159
7089,331
7090,162
7091,381
7092,396
7093,100
7094,224
7095,260
7096,420
7097,253
7098,142
7099,116
7100,115
7101,468
7102,102
7103,470
7104,392
7105,109
7106,173
7107,488
7108,374
7109,339
7110,375
7111,388
7112,197
7113,273
7114,168
7115,170
7116,486
7117,112
7118,161
7119,444
7120,398
7121,156
7122,375
7123,330
7124,448
7125,202
7126,113
7127,353
7128,132
7129,255
7130,487
7131,409
7132,269
7133,494
7134,469
7135,241
7136,391
7137,492
7138,249
7139,188
7140,264
7141,307
7142,174
7143,124
7144,311
7145,233
7146,193
7147,361
7148,469
7149,175
7150,387
7151,460
7152,441
7153,457
7154,259
7155,459
7156,358
7157,100
7158,470
7159,155
7160,267
7161,428
7162,421
7163,435
7164,246
7165,193
7166,429
7167,429
7168,191
7169,199
7170,145
7171,172
7172,316
7173,224
7174,407
7175,483
7176,479
7177,247
7178,496
7179,427
7180,326
7181,211
7182,277
7183,257
7184,480
7185,178
7186,487
7187,214
7188,219
7189,123
7190,239
7191,332
7192,318
7193,303
7194,247
7195,188
7196,182
7197,257
7198,132
7199,114
7200,166
7201,235
7202,432
7203,110
7204,436
7205,265
7206,254
7207,174
7208,133
7209,433
7210,327
7211,302
7212,250
7213,271
7214,422
7215,427
7216,336
7217,178
7218,330
7219,373
7220,348
7221,134
7222,211
7223,124
7224,492
7225,263
7226,226
7227,160
7228,323
7229,311
7230,201
7231,469
7232,284
7233,489
7234,493
7235,319
7236,407
7237,249
7238,408
7239,376
7240,231
7241,418
7242,228
7243,328
7244,387
7245,337
7246,485
7247,265
7248,444
7249,240
7250,480
7251,446
7252,379
7253,457
7254,120
7255,167
7256,177
7257,180
7258,187
7259,487
7260,156
7261,446
7262,388
7263,311
7264,202
7265,431
7266,491
7267,426
7268,123
7269,331
7270,349
7271,123
7272,236
7273,478
7274,379
7275,467
7276,181
7277,133
7278,366
7279,448
7280,126
7281,288
7282,114
7283,321
7284,203
7285,158
7286,350
7287,216
7288,157
7289,206
7290,482
7291,201
7292,295
7293,221
7294,459
7295,384
7296,405
7297,284
7298,400
7299,466
7300,497
7301,160
7302,386
7303,421
7304,350
7305,197
7306,370
7307,319
7308,154
7309,272
7310,330
7311,257
7312,175
7313,158
7314,365
7315,334
7316,355
7317,150
7318,159
7319,463
7320,290
7321,169
7322,161
7323,304
7324,207
7325,178
7326,218
7327,354
7328,225
7329,273
7330,104
7331,237
7332,305
7333,280
7334,308
7335,262
7336,359
7337,107
7338,268
7339,235
7340,472
7341,154
7342,208
7343,275
7344,167
7345,100
7346,211
7347,117
7348,214
7349,152
7350,443
7351,233
7352,234
7353,490
7354,230
7355,169
7356,168
7357,351
7358,313
7359,208
7360,291
7361,318
7362,237
7363,387
7364,257
7365,428
7366,475
7367,216
7368,387
7369,179
7370,460
7371,190
7372,497
7373,476
7374,409
7375,228
7376,278
7377,346
7378,181
7379,320
7380,294
7381,424
7382,322
7383,429
7384,376
7385,262
7386,307
7387,294
7388,240
7389,458
7390,491
7391,414
7392,284
7393,484
7394,415
7395,305
7396,495
7397,110
7398,493
7399,438
7400,370
7401,327
7402,199
7403,274
7404,279
7405,371
7406,428
7407,481
7408,453
7409,227
7410,328
7411,253
7412,301
7413,233
7414,222
7415,464
7416,297
7417,431
7418,226
7419,281
7420,445
7421,154
7422,431
7423,462
7424,326
7425,300
7426,298
7427,395
7428,466
7429,238
7430,357
7431,423
7432,449
7433,313
7434,382
7435,198
7436,103
7437,408
7438,425
7439,474
7440,335
7441,196
7442,280
7443,400
7444,273
7445,415
7446,334
7447,235
7448,398
7449,281
7450,270
7451,485
7452,338
7453,272
7454,384
7455,168
7456,488
7457,250
7458,232
7459,407
7460,172
7461,371
7462,488
7463,458
7464,268
7465,185
7466,177
7467,350
7468,465
7469,231
7470,482
7471,496
7472,266
7473,199
7474,359
7475,267
7476,485
7477,381
7478,386
7479,265
7480,476
7481,297
7482,397
7483,438
7484,174
7485,452
7486,115
7487,216
7488,287
7489,221
7490,386
7491,190
7492,236
7493,312
7494,158
7495,428
7496,374
7497,448
7498,198
7499,483
7500,132
7501,432
7502,445
7503,394
7504,355
7505,435
7506,413
7507,229
7508,192
7509,264
7510,393
7511,171
7512,460
7513,416
7514,175
7515,469
7516,486
7517,463
7518,193
7519,378
7520,331
7521,320
7522,279
7523,139
7524,436
7525,153
7526,308
7527,101
7528,207
7529,430
7530,261
7531,101
7532,128
7533,320
7534,189
7535,400
7536,239
7537,450
7538,361
7539,224
7540,421
7541,356
7542,170
7543,127
7544,104
7545,413
7546,315
7547,382
7548,273
7549,388
7550,287
7551,188
7552,172
7553,262
7554,481
7555,334
7556,242
7557,295
7558,266
7559,165
7560,402
7561,285
7562,228
7563,160
7564,201
7565,428
7566,468
7567,284
7568,424
7569,325
7570,257
7571,278
7572,470
7573,184
7574,309
7575,439
7576,372
7577,301
7578,341
7579,364
7580,391
7581,429
7582,474
7583,410
7584,241
7585,454
7586,405
7587,213
7588,465
7589,336
7590,292
7591,333
7592,105
7593,205
7594,257
7595,140
7596,387
7597,241
7598,354
7599,316
7600,330
7601,240
7602,408
7603,324
7604,462
7605,309
7606,325
7607,342
7608,162
7609,447
7610,429
7611,404
7612,200
7613,185
7614,421
7615,427
7616,199
7617,169
7618,119
7619,322
7620,255
7621,135
7622,168
7623,250
7624,389
7625,416
7626,465
7627,223
7628,296
7629,186
7630,376
7631,492
7632,276
7633,237
7634,265
7635,493
7636,250
7637,239
7638,424
7639,432
7640,457
7641,262
7642,214
7643,109
7644,153
7645,360
7646,159
7647,195
7648,234
7649,336
7650,420
7651,161
7652,226
7653,365
7654,401
7655,244
7656,273
7657,148
7658,487
7659,121
7660,179
7661,233
7662,470
7663,372
7664,414
7665,164
7666,427
7667,147
7668,346
7669,188
7670,123
7671,338
7672,239
7673,247
7674,477
7675,311
7676,354
7677,407
7678,496
7679,304
7680,488
7681,162
7682,165
7683,488
7684,469
7685,437
7686,310
7687,239
7688,176
7689,248
7690,249
7691,412
7692,114
7693,170
7694,114
7695,321
7696,163
7697,186
7698,400
7699,255
7700,492
7701,371
7702,165
7703,390
7704,176
7705,215
7706,376
7707,384
7708,262
7709,153
7710,130
7711,194
7712,322
7713,379
7714,145
7715,362
7716,344
7717,386
7718,169
7719,475
7720,240
7721,450
7722,382
7723,469
7724,380
7725,359
7726,248
7727,213
7728,453
7729,248
7730,175
7731,479
7732,431
7733,104
7734,177
7735,248
7736,179
7737,265
7738,278
7739,439
7740,349
7741,412
7742,412
7743,177
7744,99
7745,273
7746,214
7747,158
7748,352
7749,104
7750,121
7751,313
7752,189
7753,243
7754,335
7755,494
7756,274
7757,435
7758,411
7759,404
7760,335
7761,203
7762,367
7763,315
7764,235
7765,117
7766,289
7767,473
7768,427
7769,379
7770,195
7771,371
7772,328
7773,266
7774,171
7775,124
7776,451
7777,253
7778,449
7779,103
7780,262
7781,411
7782,465
7783,433
7784,158
7785,200
7786,142
7787,107
7788,492
7789,269
7790,385
7791,451
7792,285
7793,488
7794,258
7795,407
7796,308
7797,229
7798,104
7799,374
7800,272
7801,218
7802,290
7803,354
7804,254
7805,139
7806,249
7807,260
7808,294
7809,376
7810,250
7811,118
7812,367
7813,286
7814,325
7815,328
7816,133
7817,439
7818,337
7819,364
7820,257
7821,109
7822,363
7823,457
7824,127
7825,489
7826,297
7827,132
7828,374
7829,268
7830,105
7831,426
7832,373
7833,364
7834,244
7835,415
7836,338
7837,285
7838,241
7839,348
7840,463
7841,440
7842,116
7843,404
7844,231
7845,108
7846,307
7847,305
7848,365
7849,132
7850,229
7851,377
7852,284
7853,105
7854,223
7855,275
7856,199
7857,206
7858,493
7859,270
7860,197
7861,272
7862,421
7863,275
7864,215
7865,342
7866,355
7867,259
7868,137
7869,128
7870,353
7871,392
7872,220
7873,368
7874,254
7875,493
7876,470
7877,186
7878,399
7879,169
7880,435
7881,333
7882,463
7883,222
7884,228
7885,338
7886,200
7887,366
7888,298
7889,105
7890,378
7891,411
7892,331
7893,139
7894,174
7895,109
7896,256
7897,244
7898,355
7899,160
7900,221
7901,394
7902,375
7903,224
7904,206
7905,188
7906,215
7907,485
7908,457
7909,289
7910,299
7911,248
7912,447
7913,422
7914,343
7915,468
7916,218
7917,478
7918,188
7919,195
7920,259
7921,491
7922,346
7923,108
7924,141
7925,351
7926,266
7927,137
7928,195
7929,457
7930,185
7931,281
7932,423
7933,301
7934,185
7935,366
7936,469
7937,256
7938,459
7939,169
7940,101
7941,182
7942,191
7943,444
7944,119
7945,392
7946,284
7947,267
7948,105
7949,425
7950,341
7951,228
7952,223
7953,416
7954,216
7955,297
7956,431
7957,344
7958,340
7959,483
7960,186
7961,159
7962,429
7963,445
7964,424
7965,204
7966,175
7967,297
7968,116
7969,171
7970,338
7971,129
7972,462
7973,250
7974,373
7975,344
7976,330
7977,334
7978,439
7979,353
7980,393
7981,192
7982,274
7983,407
7984,409
7985,441
7986,199
7987,292
7988,338
7989,278
7990,300
7991,335
7992,367
7993,233
7994,457
7995,332
7996,415
7997,364
7998,386
7999,468
